"CABELLO";"OJOS";"PIEL";"CROMA_CAB";"CROMA_OJOS";"CROMA_PIEL"
"pelirrojo";"negro";"negro";"suave";"suave";"suave"
"pelirrojo";"negro";"negro";"suave";"suave";"brillante"
"pelirrojo";"negro";"negro";"suave";"brillante";"suave"
"pelirrojo";"negro";"negro";"suave";"brillante";"brillante"
"pelirrojo";"negro";"negro";"brillante";"suave";"suave"
"pelirrojo";"negro";"negro";"brillante";"suave";"brillante"
"pelirrojo";"negro";"negro";"brillante";"brillante";"suave"
"pelirrojo";"negro";"negro";"brillante";"brillante";"brillante"
"pelirrojo";"negro";"amarillento";"suave";"suave";"suave"
"pelirrojo";"negro";"amarillento";"suave";"suave";"brillante"
"pelirrojo";"negro";"amarillento";"suave";"brillante";"suave"
"pelirrojo";"negro";"amarillento";"suave";"brillante";"brillante"
"pelirrojo";"negro";"amarillento";"brillante";"suave";"suave"
"pelirrojo";"negro";"amarillento";"brillante";"suave";"brillante"
"pelirrojo";"negro";"amarillento";"brillante";"brillante";"suave"
"pelirrojo";"negro";"amarillento";"brillante";"brillante";"brillante"
"pelirrojo";"negro";"moreno claro / dorado";"suave";"suave";"suave"
"pelirrojo";"negro";"moreno claro / dorado";"suave";"suave";"brillante"
"pelirrojo";"negro";"moreno claro / dorado";"suave";"brillante";"suave"
"pelirrojo";"negro";"moreno claro / dorado";"suave";"brillante";"brillante"
"pelirrojo";"negro";"moreno claro / dorado";"brillante";"suave";"suave"
"pelirrojo";"negro";"moreno claro / dorado";"brillante";"suave";"brillante"
"pelirrojo";"negro";"moreno claro / dorado";"brillante";"brillante";"suave"
"pelirrojo";"negro";"moreno claro / dorado";"brillante";"brillante";"brillante"
"pelirrojo";"negro";"moreno / marron claro";"suave";"suave";"suave"
"pelirrojo";"negro";"moreno / marron claro";"suave";"suave";"brillante"
"pelirrojo";"negro";"moreno / marron claro";"suave";"brillante";"suave"
"pelirrojo";"negro";"moreno / marron claro";"suave";"brillante";"brillante"
"pelirrojo";"negro";"moreno / marron claro";"brillante";"suave";"suave"
"pelirrojo";"negro";"moreno / marron claro";"brillante";"suave";"brillante"
"pelirrojo";"negro";"moreno / marron claro";"brillante";"brillante";"suave"
"pelirrojo";"negro";"moreno / marron claro";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"melocoton";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"melocoton";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"melocoton";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"melocoton";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"melocoton";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"melocoton";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"melocoton";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"melocoton";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"blanco / palido";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"blanco / palido";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"blanco / palido";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"blanco / palido";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"blanco / palido";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"blanco / palido";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"blanco / palido";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"blanco / palido";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"rosada";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"rosada";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"rosada";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"rosada";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"rosada";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"rosada";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"rosada";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"rosada";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"negro";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"negro";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"negro";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"negro";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"negro";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"negro";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"negro";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"negro";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"amarillento";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"amarillento";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"amarillento";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"amarillento";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"amarillento";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"amarillento";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"amarillento";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"amarillento";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"moreno claro / dorado";"brillante";"brillante";"brillante"
"pelirrojo";"marron oscuro";"moreno / marron claro";"suave";"suave";"suave"
"pelirrojo";"marron oscuro";"moreno / marron claro";"suave";"suave";"brillante"
"pelirrojo";"marron oscuro";"moreno / marron claro";"suave";"brillante";"suave"
"pelirrojo";"marron oscuro";"moreno / marron claro";"suave";"brillante";"brillante"
"pelirrojo";"marron oscuro";"moreno / marron claro";"brillante";"suave";"suave"
"pelirrojo";"marron oscuro";"moreno / marron claro";"brillante";"suave";"brillante"
"pelirrojo";"marron oscuro";"moreno / marron claro";"brillante";"brillante";"suave"
"pelirrojo";"marron oscuro";"moreno / marron claro";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"melocoton";"suave";"suave";"suave"
"pelirrojo";"azul";"melocoton";"suave";"suave";"brillante"
"pelirrojo";"azul";"melocoton";"suave";"brillante";"suave"
"pelirrojo";"azul";"melocoton";"suave";"brillante";"brillante"
"pelirrojo";"azul";"melocoton";"brillante";"suave";"suave"
"pelirrojo";"azul";"melocoton";"brillante";"suave";"brillante"
"pelirrojo";"azul";"melocoton";"brillante";"brillante";"suave"
"pelirrojo";"azul";"melocoton";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"blanco / palido";"suave";"suave";"suave"
"pelirrojo";"azul";"blanco / palido";"suave";"suave";"brillante"
"pelirrojo";"azul";"blanco / palido";"suave";"brillante";"suave"
"pelirrojo";"azul";"blanco / palido";"suave";"brillante";"brillante"
"pelirrojo";"azul";"blanco / palido";"brillante";"suave";"suave"
"pelirrojo";"azul";"blanco / palido";"brillante";"suave";"brillante"
"pelirrojo";"azul";"blanco / palido";"brillante";"brillante";"suave"
"pelirrojo";"azul";"blanco / palido";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"rosada";"suave";"suave";"suave"
"pelirrojo";"azul";"rosada";"suave";"suave";"brillante"
"pelirrojo";"azul";"rosada";"suave";"brillante";"suave"
"pelirrojo";"azul";"rosada";"suave";"brillante";"brillante"
"pelirrojo";"azul";"rosada";"brillante";"suave";"suave"
"pelirrojo";"azul";"rosada";"brillante";"suave";"brillante"
"pelirrojo";"azul";"rosada";"brillante";"brillante";"suave"
"pelirrojo";"azul";"rosada";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"negro";"suave";"suave";"suave"
"pelirrojo";"azul";"negro";"suave";"suave";"brillante"
"pelirrojo";"azul";"negro";"suave";"brillante";"suave"
"pelirrojo";"azul";"negro";"suave";"brillante";"brillante"
"pelirrojo";"azul";"negro";"brillante";"suave";"suave"
"pelirrojo";"azul";"negro";"brillante";"suave";"brillante"
"pelirrojo";"azul";"negro";"brillante";"brillante";"suave"
"pelirrojo";"azul";"negro";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"amarillento";"suave";"suave";"suave"
"pelirrojo";"azul";"amarillento";"suave";"suave";"brillante"
"pelirrojo";"azul";"amarillento";"suave";"brillante";"suave"
"pelirrojo";"azul";"amarillento";"suave";"brillante";"brillante"
"pelirrojo";"azul";"amarillento";"brillante";"suave";"suave"
"pelirrojo";"azul";"amarillento";"brillante";"suave";"brillante"
"pelirrojo";"azul";"amarillento";"brillante";"brillante";"suave"
"pelirrojo";"azul";"amarillento";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"moreno claro / dorado";"suave";"suave";"suave"
"pelirrojo";"azul";"moreno claro / dorado";"suave";"suave";"brillante"
"pelirrojo";"azul";"moreno claro / dorado";"suave";"brillante";"suave"
"pelirrojo";"azul";"moreno claro / dorado";"suave";"brillante";"brillante"
"pelirrojo";"azul";"moreno claro / dorado";"brillante";"suave";"suave"
"pelirrojo";"azul";"moreno claro / dorado";"brillante";"suave";"brillante"
"pelirrojo";"azul";"moreno claro / dorado";"brillante";"brillante";"suave"
"pelirrojo";"azul";"moreno claro / dorado";"brillante";"brillante";"brillante"
"pelirrojo";"azul";"moreno / marron claro";"suave";"suave";"suave"
"pelirrojo";"azul";"moreno / marron claro";"suave";"suave";"brillante"
"pelirrojo";"azul";"moreno / marron claro";"suave";"brillante";"suave"
"pelirrojo";"azul";"moreno / marron claro";"suave";"brillante";"brillante"
"pelirrojo";"azul";"moreno / marron claro";"brillante";"suave";"suave"
"pelirrojo";"azul";"moreno / marron claro";"brillante";"suave";"brillante"
"pelirrojo";"azul";"moreno / marron claro";"brillante";"brillante";"suave"
"pelirrojo";"azul";"moreno / marron claro";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"melocoton";"suave";"suave";"suave"
"pelirrojo";"almendra";"melocoton";"suave";"suave";"brillante"
"pelirrojo";"almendra";"melocoton";"suave";"brillante";"suave"
"pelirrojo";"almendra";"melocoton";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"melocoton";"brillante";"suave";"suave"
"pelirrojo";"almendra";"melocoton";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"melocoton";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"melocoton";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"blanco / palido";"suave";"suave";"suave"
"pelirrojo";"almendra";"blanco / palido";"suave";"suave";"brillante"
"pelirrojo";"almendra";"blanco / palido";"suave";"brillante";"suave"
"pelirrojo";"almendra";"blanco / palido";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"blanco / palido";"brillante";"suave";"suave"
"pelirrojo";"almendra";"blanco / palido";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"blanco / palido";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"blanco / palido";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"rosada";"suave";"suave";"suave"
"pelirrojo";"almendra";"rosada";"suave";"suave";"brillante"
"pelirrojo";"almendra";"rosada";"suave";"brillante";"suave"
"pelirrojo";"almendra";"rosada";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"rosada";"brillante";"suave";"suave"
"pelirrojo";"almendra";"rosada";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"rosada";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"rosada";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"negro";"suave";"suave";"suave"
"pelirrojo";"almendra";"negro";"suave";"suave";"brillante"
"pelirrojo";"almendra";"negro";"suave";"brillante";"suave"
"pelirrojo";"almendra";"negro";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"negro";"brillante";"suave";"suave"
"pelirrojo";"almendra";"negro";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"negro";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"negro";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"amarillento";"suave";"suave";"suave"
"pelirrojo";"almendra";"amarillento";"suave";"suave";"brillante"
"pelirrojo";"almendra";"amarillento";"suave";"brillante";"suave"
"pelirrojo";"almendra";"amarillento";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"amarillento";"brillante";"suave";"suave"
"pelirrojo";"almendra";"amarillento";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"amarillento";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"amarillento";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"moreno claro / dorado";"suave";"suave";"suave"
"pelirrojo";"almendra";"moreno claro / dorado";"suave";"suave";"brillante"
"pelirrojo";"almendra";"moreno claro / dorado";"suave";"brillante";"suave"
"pelirrojo";"almendra";"moreno claro / dorado";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"moreno claro / dorado";"brillante";"suave";"suave"
"pelirrojo";"almendra";"moreno claro / dorado";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"moreno claro / dorado";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"moreno claro / dorado";"brillante";"brillante";"brillante"
"pelirrojo";"almendra";"moreno / marron claro";"suave";"suave";"suave"
"pelirrojo";"almendra";"moreno / marron claro";"suave";"suave";"brillante"
"pelirrojo";"almendra";"moreno / marron claro";"suave";"brillante";"suave"
"pelirrojo";"almendra";"moreno / marron claro";"suave";"brillante";"brillante"
"pelirrojo";"almendra";"moreno / marron claro";"brillante";"suave";"suave"
"pelirrojo";"almendra";"moreno / marron claro";"brillante";"suave";"brillante"
"pelirrojo";"almendra";"moreno / marron claro";"brillante";"brillante";"suave"
"pelirrojo";"almendra";"moreno / marron claro";"brillante";"brillante";"brillante"
"pelirrojo";"ambar";"melocoton";"suave";"suave";"suave"
"pelirrojo";"ambar";"melocoton";"suave";"suave";"brillante"
"pelirrojo";"ambar";"melocoton";"suave";"brillante";"suave"
"pelirrojo";"ambar";"melocoton";"suave";"brillante";"brillante"
"pelirrojo";"ambar";"melocoton";"brillante";"suave";"suave"
"pelirrojo";"ambar";"melocoton";"brillante";"suave";"brillante"
"pelirrojo";"ambar";"melocoton";"brillante";"brillante";"suave"
"pelirrojo";"ambar";"melocoton";"brillante";"brillante";"brillante"
"pelirrojo";"ambar";"blanco / palido";"suave";"suave";"suave"
"pelirrojo";"ambar";"blanco / palido";"suave";"suave";"brillante"
"pelirrojo";"ambar";"blanco / palido";"suave";"brillante";"suave"
"pelirrojo";"ambar";"blanco / palido";"suave";"brillante";"brillante"
"pelirrojo";"ambar";"blanco / palido";"brillante";"suave";"suave"
"pelirrojo";"ambar";"blanco / palido";"brillante";"suave";"brillante"
"pelirrojo";"ambar";"blanco / palido";"brillante";"brillante";"suave"
"pelirrojo";"ambar";"blanco / palido";"brillante";"brillante";"brillante"
"pelirrojo";"ambar";"rosada";"suave";"suave";"suave"
"pelirrojo";"ambar";"rosada";"suave";"suave";"brillante"
"pelirrojo";"ambar";"rosada";"suave";"brillante";"suave"
"pelirrojo";"ambar";"rosada";"suave";"brillante";"brillante"
"pelirrojo";"ambar";"rosada";"brillante";"suave";"suave"
"pelirrojo";"ambar";"rosada";"brillante";"suave";"brillante"
"pelirrojo";"ambar";"rosada";"brillante";"brillante";"suave"
"pelirrojo";"ambar";"rosada";"brillante";"brillante";"brillante"
"pelirrojo";"ambar";"negro";"suave";"suave";"suave"
"pelirrojo";"ambar";"negro";"suave";"suave";"brillante"
"pelirrojo";"ambar";"negro";"suave";"brillante";"suave"
"pelirrojo";"ambar";"negro";"suave";"brillante";"brillante"
"pelirrojo";"ambar";"negro";"brillante";"suave";"suave"
"pelirrojo";"ambar";"negro";"brillante";"suave";"brillante"
"pelirrojo";"ambar";"negro";"brillante";"brillante";"suave"
"pelirrojo";"ambar";"negro";"brillante";"brillante";"brillante"
"pelirrojo";"ambar";"amarillento";"suave";"suave";"suave"
"pelirrojo";"ambar";"amarillento";"suave";"suave";"brillante"
"pelirrojo";"ambar";"amarillento";"suave";"brillante";"suave"
"pelirrojo";"ambar";"amarillento";"suave";"brillante";"brillante"
"pelirrojo";"ambar";"amarillento";"brillante";"suave";"suave"
"pelirrojo";"ambar";"amarillento";"brillante";"suave";"brillante"
"pelirrojo";"ambar";"amarillento";"brillante";"brillante";"suave"
"pelirrojo";"ambar";"amarillento";"brillante";"brillante";"brillante"
"pelirrojo";"ambar";"moreno claro / dorado";"suave";"suave";"suave"
"pelirrojo";"ambar";"moreno claro / dorado";"suave";"suave";"brillante"
"pelirrojo";"ambar";"moreno claro / dorado";"suave";"brillante";"suave"
"pelirrojo";"ambar";"moreno claro / dorado";"suave";"brillante";"brillante"
"pelirrojo";"ambar";"moreno claro / dorado";"brillante";"suave";"suave"
"pelirrojo";"ambar";"moreno claro / dorado";"brillante";"suave";"brillante"
